Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,label
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.0248156707384175,0.1176470588235294,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.3333333333333333,1.0,0.0,0.0,0.1866952789699571,0.1617647058823529,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607142857142857,1.0,1.0,1.0,0.0,0.3333333333333333,0.2200396170353252,0.3823529411764705,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.0928799383735006,0.2941176470588235,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678571428571428,1.0,1.0,0.0,0.0,0.0,0.1463629360625069,0.2941176470588235,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,1.0,1.0,0.0,0.1325519973588643,0.2058823529411764,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,0.0,0.6666666666666666,1.0,0.0,0.0,0.0428084076152745,0.2058823529411764,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,1.0,0.3333333333333333,1.0,0.0,0.0,0.1732144822273577,0.0588235294117647,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5357142857142858,1.0,0.6666666666666666,0.5,0.0,0.0,0.3054363376251788,0.1176470588235294,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678571428571428,0.0,0.6666666666666666,1.0,1.0,0.0,0.0701551667216903,0.2941176470588235,6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2142857142857142,1.0,0.6666666666666666,1.0,0.0,1.0,0.2323649169142731,0.4705882352941176,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0450093540222295,0.0294117647058823,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3502255970067129,0.2941176470588235,2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1964285714285714,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0888081875206338,0.2058823529411764,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892857142857143,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3938593595245956,0.8235294117647058,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892857142857143,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.6239683063717398,0.6470588235294117,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.6666666666666666,0.5,0.0,0.0,0.2123913282711566,0.2941176470588235,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4464285714285714,1.0,1.0,0.5,0.0,0.0,0.1724441509849235,0.0294117647058823,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.1018487949818421,0.1323529411764705,5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0892857142857143,0.0,0.6666666666666666,0.5,0.0,0.0,0.0563992516782216,0.1617647058823529,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,1.0,0.0,0.0,0.2156377242214152,0.2941176470588235,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2142857142857142,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0699350720809948,0.088235294117647,7
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0892857142857143,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3022449653350941,0.2941176470588235,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.3333333333333333,0.5,0.0,0.0,0.1842742379223066,0.25,3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1071428571428571,1.0,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.1630351050951909,0.2058823529411764,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.0,0.3333333333333333,0.2304941124683614,0.2058823529411764,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,1.0,0.3333333333333333,1.0,0.0,1.0,0.2035325189831627,0.088235294117647,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714285,0.0,0.3333333333333333,1.0,0.0,0.0,0.0665236051502145,0.1617647058823529,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0347749532298888,0.1323529411764705,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,0.1930229998899527,0.2941176470588235,5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678571428571428,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.082150324639595,0.0294117647058823,4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.048750962914053,0.0735294117647058,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6666666666666666,0.5,0.0,0.0,0.0542533289314405,0.0735294117647058,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1785714285714285,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0390117750632772,0.0735294117647058,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392857142857142,1.0,1.0,1.0,0.0,0.0,0.1639154836579729,0.2058823529411764,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,0.5,0.0,0.0,0.327335754374381,0.1176470588235294,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4821428571428571,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0262462859029382,0.088235294117647,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0548035655331792,0.2941176470588235,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142858,1.0,0.6666666666666666,1.0,0.0,0.0,0.1145042368218333,0.1176470588235294,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,1.0,1.0,1.0,0.0,0.0,0.2318146803125344,0.4705882352941176,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,1.0,0.0,0.0,0.0289424452514581,0.1176470588235294,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6666666666666666,0.5,0.0,0.0,0.1186310113348739,0.3823529411764705,3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0544183999119621,0.2058823529411764,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3214285714285714,1.0,1.0,1.0,0.0,1.0,0.1732695058875316,0.1176470588235294,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,0.0,0.6666666666666666,1.0,0.0,1.0,0.1098822493672279,0.1176470588235294,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0357142857142857,1.0,0.6666666666666666,0.5,0.0,0.0,0.0834158688235941,0.0294117647058823,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1071428571428571,1.0,0.0,1.0,0.0,0.0,0.1223175965665235,0.2058823529411764,7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.0,0.0,0.0710905689446462,0.1176470588235294,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.1980851766259491,0.2058823529411764,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0535714285714286,0.0,0.6666666666666666,0.5,0.0,0.0,0.1870804445911742,0.2058823529411764,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4107142857142857,1.0,0.6666666666666666,1.0,0.0,0.0,0.1758556179157037,0.4705882352941176,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3749999999999999,0.0,0.6666666666666666,0.5,0.0,0.3333333333333333,0.1513700891383295,0.2058823529411764,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.0,0.0,0.1556619346318917,0.4705882352941176,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.6666666666666666,1.0,0.0,0.0,0.3202377022119511,0.2058823529411764,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6666666666666666,0.5,0.0,0.0,0.1043248596896665,0.088235294117647,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142858,1.0,1.0,0.0,0.0,0.0,0.7431495543083525,0.8235294117647058,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7321428571428572,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.799603829646748,0.8235294117647058,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,0.0,0.6666666666666666,0.5,0.0,0.0,0.4091009133927589,0.6470588235294117,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2678571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.1138989765599207,0.2058823529411764,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,0.0,0.0,0.0,0.0327941014636293,0.0441176470588235,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,1.0,1.0,0.0,0.0,0.3333333333333333,0.7740728513260702,0.4705882352941176,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892857142857142,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0061626499394739,0.0294117647058823,6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3571428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.1079564212611422,0.2352941176470588,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392857142857142,0.0,1.0,0.0,0.0,0.3333333333333333,0.7002310993727302,0.2058823529411764,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.6666666666666666,0.5,0.0,0.0,0.0568394409596126,0.2647058823529412,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.6666666666666666,1.0,0.0,1.0,0.0594255529877847,0.1176470588235294,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.2213051612193243,0.3823529411764705,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1071428571428571,0.0,0.6666666666666666,1.0,0.0,0.0,0.109387036425663,0.2058823529411764,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0357142857142857,0.0,0.6666666666666666,0.5,0.0,0.0,0.0482007263123143,0.2058823529411764,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3749999999999999,1.0,1.0,1.0,0.0,0.3333333333333333,0.3919885550786838,0.2058823529411764,7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.114229118520964,0.1617647058823529,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.6666666666666666,1.0,0.0,0.0,0.0659733685484758,0.0735294117647058,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964285714285714,1.0,1.0,1.0,0.0,0.0,0.0863871464729833,0.2058823529411764,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0403323429074502,0.1176470588235294,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,1.0,1.0,0.0,0.0,0.0,0.1650159568614504,0.4705882352941176,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2142857142857142,0.0,0.6666666666666666,1.0,0.0,0.0,0.0939253879168042,0.0294117647058823,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2142857142857142,1.0,1.0,1.0,0.0,0.0,0.1186310113348739,0.0735294117647058,7
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.6333223286012986,0.5147058823529411,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6428571428571428,0.0,1.0,0.0,0.0,0.0,0.1280950808847804,0.1176470588235294,3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4821428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.1154396390447892,0.4705882352941176,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821428571428571,1.0,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0535380213491801,0.1176470588235294,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714285,0.0,0.3333333333333333,1.0,1.0,0.0,0.0696599537801254,0.2941176470588235,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3571428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.0672939363926488,0.2058823529411764,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.090073731704633,0.2058823529411764,4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.4620886981402003,0.2941176470588235,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.3333333333333333,1.0,0.0,0.0,0.0303730604159788,0.1470588235294117,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.1457576758005942,0.2058823529411764,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0535714285714286,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0984373280510619,0.2941176470588235,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.6666666666666666,1.0,0.0,0.0,0.1071310663585341,0.2941176470588235,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1428571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.0441839991196214,0.1617647058823529,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,1.0,1.0,1.0,0.6666666666666666,0.0,0.1642456256190161,0.2941176470588235,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607142857142857,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0379113018597997,0.1176470588235294,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0178571428571428,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0944756245185429,0.2941176470588235,5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,0.0,0.0,0.385330692197645,0.4264705882352941,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107142857142857,1.0,1.0,1.0,0.0,0.0,0.1123583140750522,0.1176470588235294,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749999999999999,1.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0741168702542093,0.088235294117647,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.6666666666666666,1.0,0.0,0.0,0.0622317596566523,0.2941176470588235,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.6666666666666666,1.0,0.0,0.0,0.3076923076923077,0.4705882352941176,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.3333333333333333,1.0,0.0,0.0,0.1281501045449543,0.1176470588235294,2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6666666666666666,0.5,0.0,0.0,0.4523495102894244,0.2058823529411764,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,1.0,1.0,0.6666666666666666,0.0,0.1393199075602509,0.25,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0435787388577088,0.2058823529411764,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.0,0.6666666666666666,0.5,1.0,0.0,0.1615494662704963,0.1617647058823529,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964285714285714,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0978320677891493,0.1176470588235294,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0389567514031033,0.1176470588235294,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2678571428571428,1.0,1.0,1.0,0.3333333333333333,0.0,0.073786728293166,0.25,7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1071428571428571,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.1382194343567734,0.1176470588235294,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,1.0,0.6666666666666666,0.5,0.0,0.3333333333333333,0.1391548365797293,0.2058823529411764,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1785714285714285,1.0,0.6666666666666666,1.0,0.0,0.0,0.1371739848134698,0.3529411764705882,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4821428571428571,1.0,0.6666666666666666,1.0,1.0,0.0,0.0494662704963134,0.2058823529411764,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0178571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.0584901507648288,0.0735294117647058,7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0517222405634422,0.2058823529411764,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821428571428572,1.0,0.3333333333333333,1.0,0.0,0.0,0.1759656652360515,0.0147058823529411,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1785714285714285,1.0,1.0,1.0,0.0,0.3333333333333333,0.6095521074061846,0.2941176470588235,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3035714285714285,1.0,1.0,0.0,0.0,0.0,0.0892483768020248,0.0294117647058823,7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.6666666666666666,1.0,0.0,0.0,0.0994827775943655,0.2941176470588235,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1071428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.1037746230879278,0.0735294117647058,7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1071428571428571,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0678991966545614,0.1176470588235294,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0714285714285714,1.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0225597006712886,0.0294117647058823,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,0.0,0.6666666666666666,1.0,1.0,0.0,0.0570595356003081,0.2941176470588235,6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8214285714285714,1.0,0.0,1.0,0.0,0.0,0.1729943875866622,0.5588235294117647,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,1.0,0.019753494002421,0.1176470588235294,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,1.0,1.0,1.0,0.0,0.0,0.0899086607241113,0.1176470588235294,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1964285714285714,0.0,0.6666666666666666,1.0,0.0,0.0,0.0753824144382084,0.1176470588235294,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1785714285714285,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.130901287553648,0.2352941176470588,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3928571428571428,1.0,0.3333333333333333,1.0,0.0,0.0,0.0258060966215472,0.1176470588235294,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1964285714285714,0.0,1.0,1.0,0.0,0.3333333333333333,0.2666446572025971,0.6470588235294117,3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3928571428571428,0.0,0.3333333333333333,0.5,0.0,0.0,0.0546935182128315,0.0735294117647058,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678571428571428,0.0,0.6666666666666666,1.0,0.0,0.0,0.0875976669968086,0.4705882352941176,6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.1279850335644327,0.0441176470588235,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6428571428571428,0.0,1.0,1.0,0.0,1.0,0.0645977770441289,0.1176470588235294,3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0694398591394299,0.1617647058823529,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964285714285714,1.0,1.0,1.0,0.0,0.0,0.594475624518543,0.4705882352941176,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1785714285714285,0.0,0.6666666666666666,1.0,0.0,0.0,0.0147463409265984,0.0294117647058823,5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2678571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.1380543633762518,0.1176470588235294,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,0.0,0.0,0.1331572576207769,0.2941176470588235,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,1.0,0.6666666666666666,1.0,0.0,0.0,0.2512930560140861,0.2941176470588235,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.0,1.0,1.0,0.0,0.0,0.1336524705623418,0.2941176470588235,6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,0.5,0.0,0.0,0.2011114779355123,0.1029411764705882,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.6666666666666666,0.0,0.0,0.0,0.1725541983052712,0.1176470588235294,2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.6666666666666666,1.0,0.0,0.0,0.0051172003961703,0.0294117647058823,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.239022779795312,0.2058823529411764,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3214285714285714,1.0,0.6666666666666666,1.0,0.0,0.0,0.1854297347859579,0.4705882352941176,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,0.6666666666666666,1.0,0.0,0.0,0.0809398041157697,0.1617647058823529,2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2678571428571428,0.0,1.0,0.5,0.0,0.3333333333333333,0.1522504677011115,0.1176470588235294,3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3392857142857142,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0277319247276328,0.1176470588235294,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678571428571428,1.0,0.6666666666666666,1.0,0.0,0.0,0.0935402222955871,0.2058823529411764,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142858,1.0,0.6666666666666666,1.0,0.0,0.0,0.1471332673049411,0.2941176470588235,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1785714285714285,0.0,0.3333333333333333,0.5,0.0,0.0,0.0775283371849895,0.2941176470588235,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2321428571428571,1.0,0.6666666666666666,1.0,0.0,0.0,0.3845053372950369,0.6470588235294117,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.6666666666666666,1.0,0.0,0.0,0.1383294816771211,0.4264705882352941,4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.3333333333333333,1.0,0.0,0.0,0.2436997909100913,0.2941176470588235,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0535714285714286,1.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.156377242214152,0.2941176470588235,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6666666666666666,1.0,0.0,0.0,0.0108946847144272,0.0294117647058823,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607142857142857,1.0,0.3333333333333333,1.0,0.0,0.0,0.0222295587102454,0.0735294117647058,2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3035714285714285,1.0,1.0,1.0,0.0,0.0,0.0543633762517882,0.0294117647058823,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0547485418730053,0.2058823529411764,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.6666666666666666,0.5,0.0,0.0,0.1575877627379773,0.2058823529411764,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892857142857143,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.1275998679432156,0.5147058823529411,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1071428571428571,1.0,0.6666666666666666,1.0,0.0,1.0,0.2697259821723341,0.2941176470588235,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0433036205568394,0.1176470588235294,4
