date_time,holiday,temp,traffic_volume
2017-06-22 11:00:00,None,292.72,4659
2017-06-22 12:00:00,None,292.09,4880
2017-06-22 13:00:00,None,292.4,4833
2017-06-22 14:00:00,None,292.78,5123
2017-06-22 15:00:00,None,292.59,5652
2017-06-22 16:00:00,None,292.96,6196
2017-06-22 17:00:00,None,293.08,6037
2017-06-22 18:00:00,None,293.67,4564
2017-06-22 19:00:00,None,294.22,3602
2017-06-22 20:00:00,None,294.42,3245
2017-06-22 21:00:00,None,293.51,3168
2017-06-22 22:00:00,None,292.35,2844
2017-06-22 23:00:00,None,291.02,1501
2017-06-23 00:00:00,None,290.09,1036
2017-06-23 01:00:00,None,289.52,656
2017-06-23 02:00:00,None,288.84,561
2017-06-23 03:00:00,None,288.03,636
2017-06-23 04:00:00,None,287.62,1023
2017-06-23 05:00:00,None,287.09,2978
2017-06-23 06:00:00,None,286.77,5484
2017-06-23 07:00:00,None,287.77,6583
2017-06-23 08:00:00,None,289.62,5669
2017-06-23 09:00:00,None,290.42,5036
2017-06-23 10:00:00,None,291.35,4888
2017-06-23 11:00:00,None,292.15,5367
2017-06-23 12:00:00,None,292.08,5467
2017-06-23 13:00:00,None,293.65,5230
2017-06-23 14:00:00,None,294.0,5295
2017-06-23 15:00:00,None,294.55,5606
2017-06-23 16:00:00,None,294.76,5868
2017-06-23 17:00:00,None,293.69,5267
2017-06-23 18:00:00,None,293.44,4543
2017-06-23 19:00:00,None,293.15,3857
2017-06-23 20:00:00,None,292.69,3441
2017-06-23 21:00:00,None,291.29,4165
2017-06-23 22:00:00,None,290.4,3507
2017-06-23 23:00:00,None,290.29,2494
2017-06-24 00:00:00,None,289.22,1496
2017-06-24 01:00:00,None,288.22,871
2017-06-24 02:00:00,None,287.28,637
2017-06-24 03:00:00,None,286.69,461
2017-06-24 04:00:00,None,285.97,544
2017-06-24 05:00:00,None,285.03,1042
2017-06-24 06:00:00,None,284.88,1601
2017-06-24 07:00:00,None,285.42,2304
2017-06-24 08:00:00,None,285.95,3141
2017-06-24 09:00:00,None,287.68,3659
2017-06-24 10:00:00,None,288.82,3976
2017-06-24 11:00:00,None,290.02,4198
2017-06-24 12:00:00,None,290.59,4651
2017-06-24 13:00:00,None,290.8,4564
2017-06-24 14:00:00,None,289.62,4560
2017-06-24 15:00:00,None,289.36,4573
2017-06-24 16:00:00,None,287.83,4358
2017-06-24 17:00:00,None,290.01,4307
2017-06-24 18:00:00,None,290.59,4036
2017-06-24 19:00:00,None,290.35,3460
2017-06-24 20:00:00,None,289.95,3190
2017-06-24 21:00:00,None,288.69,3322
2017-06-24 22:00:00,None,287.82,3431
2017-06-24 23:00:00,None,286.9,2378
2017-06-25 00:00:00,None,286.22,1751
2017-06-25 01:00:00,None,286.28,1015
2017-06-25 02:00:00,None,286.36,719
2017-06-25 03:00:00,None,286.08,458
2017-06-25 04:00:00,None,285.68,445
2017-06-25 05:00:00,None,285.75,687
2017-06-25 06:00:00,None,285.62,1171
2017-06-25 07:00:00,None,285.62,1628
2017-06-25 08:00:00,None,285.79,2284
2017-06-25 09:00:00,None,285.96,3390
2017-06-25 10:00:00,None,286.35,4178
2017-06-25 11:00:00,None,286.89,3916
2017-06-25 12:00:00,None,288.14,4398
2017-06-25 13:00:00,None,289.48,4379
2017-06-25 14:00:00,None,290.75,4414
2017-06-25 15:00:00,None,292.15,4467
2017-06-25 16:00:00,None,292.48,4107
2017-06-25 17:00:00,None,292.46,3909
2017-06-25 18:00:00,None,292.68,3673
2017-06-25 19:00:00,None,292.03,3280
2017-06-25 20:00:00,None,291.75,3829
2017-06-25 21:00:00,None,290.69,2782
2017-06-25 22:00:00,None,288.89,2042
2017-06-25 23:00:00,None,287.09,1255
2017-06-26 00:00:00,None,285.78,752
2017-06-26 01:00:00,None,284.47,445
2017-06-26 02:00:00,None,283.91,330
2017-06-26 03:00:00,None,283.16,348
2017-06-26 04:00:00,None,282.82,843
2017-06-26 05:00:00,None,282.03,2810
2017-06-26 06:00:00,None,281.96,5431
2017-06-26 07:00:00,None,282.62,6227
2017-06-26 08:00:00,None,284.84,5612
2017-06-26 09:00:00,None,287.15,4458
2017-06-26 10:00:00,None,288.65,4088
2017-06-26 11:00:00,None,290.15,4495
2017-06-26 12:00:00,None,291.28,4714
2017-06-26 13:00:00,None,291.79,4737
2017-06-26 14:00:00,None,292.71,4762
2017-06-26 15:00:00,None,293.42,5442
2017-06-26 16:00:00,None,293.82,6255
2017-06-26 17:00:00,None,293.95,5866
2017-06-26 18:00:00,None,293.52,4185
2017-06-26 19:00:00,None,293.58,3202
2017-06-26 20:00:00,None,293.48,2836
2017-06-26 21:00:00,None,292.03,2519
2017-06-26 22:00:00,None,288.91,1818
2017-06-26 23:00:00,None,286.23,1173
2017-06-27 00:00:00,None,285.29,676
2017-06-27 01:00:00,None,284.56,429
2017-06-27 02:00:00,None,284.34,340
2017-06-27 03:00:00,None,283.97,334
2017-06-27 04:00:00,None,283.28,850
2017-06-27 05:00:00,None,282.78,2909
2017-06-27 06:00:00,None,281.82,5706
2017-06-27 07:00:00,None,283.75,6422
2017-06-27 08:00:00,None,286.54,5857
2017-06-27 09:00:00,None,290.28,4823
2017-06-27 10:00:00,None,292.74,4313
2017-06-27 11:00:00,None,294.08,4529
2017-06-27 12:00:00,None,295.02,4752
2017-06-27 13:00:00,None,295.58,4691
2017-06-27 14:00:00,None,296.28,5031
2017-06-27 15:00:00,None,296.43,5497
2017-06-27 16:00:00,None,296.9,6387
2017-06-27 17:00:00,None,296.79,6018
2017-06-27 18:00:00,None,297.27,4451
2017-06-27 19:00:00,None,296.78,3322
2017-06-27 20:00:00,None,296.29,2965
2017-06-27 21:00:00,None,294.65,3057
2017-06-27 22:00:00,None,293.15,2022
2017-06-27 23:00:00,None,293.35,1113
2017-06-28 00:00:00,None,293.15,615
2017-06-28 01:00:00,None,292.48,389
2017-06-28 02:00:00,None,291.61,289
2017-06-28 03:00:00,None,291.55,305
2017-06-28 04:00:00,None,291.35,872
2017-06-28 05:00:00,None,290.28,2747
2017-06-28 06:00:00,None,290.35,5268
2017-06-28 07:00:00,None,290.22,5320
2017-06-28 08:00:00,None,290.55,5203
2017-06-28 09:00:00,None,291.08,4930
2017-06-28 10:00:00,None,291.75,4260
2017-06-28 11:00:00,None,292.15,4621
2017-06-28 12:00:00,None,292.75,4891
2017-06-28 13:00:00,None,293.51,4789
2017-06-28 14:00:00,None,296.22,5079
2017-06-28 15:00:00,None,298.02,5645
2017-06-28 16:00:00,None,298.36,6374
2017-06-28 17:00:00,None,296.61,6039
2017-06-28 18:00:00,None,297.34,4328
2017-06-28 19:00:00,None,298.42,3499
2017-06-28 20:00:00,None,297.82,2947
2017-06-28 21:00:00,None,296.56,2997
2017-06-28 22:00:00,None,294.96,2240
2017-06-28 23:00:00,None,294.49,1327
2017-06-29 00:00:00,None,293.48,847
2017-06-29 01:00:00,None,293.15,599
2017-06-29 02:00:00,None,292.61,464
2017-06-29 03:00:00,None,292.09,492
2017-06-29 04:00:00,None,291.42,1002
2017-06-29 05:00:00,None,291.22,2938
2017-06-29 06:00:00,None,291.02,5904
2017-06-29 07:00:00,None,291.29,6747
2017-06-29 08:00:00,None,291.35,5679
2017-06-29 09:00:00,None,291.55,4784
2017-06-29 10:00:00,None,291.84,4381
2017-06-29 11:00:00,None,292.08,4606
2017-06-29 12:00:00,None,293.15,5065
2017-06-29 13:00:00,None,293.75,5068
2017-06-29 14:00:00,None,294.29,5081
2017-06-29 15:00:00,None,295.15,5821
2017-06-29 16:00:00,None,295.77,6490
2017-06-29 17:00:00,None,296.21,5804
2017-06-29 18:00:00,None,296.4,4676
2017-06-29 19:00:00,None,296.28,3625
2017-06-29 20:00:00,None,296.15,3329
2017-06-29 21:00:00,None,294.82,3346
2017-06-29 22:00:00,None,294.15,2603
2017-06-29 23:00:00,None,293.53,1533
2017-06-30 00:00:00,None,292.9,830
2017-06-30 01:00:00,None,292.69,531
2017-06-30 02:00:00,None,291.55,383
2017-06-30 03:00:00,None,291.08,392
2017-06-30 04:00:00,None,290.55,871
2017-06-30 05:00:00,None,290.15,2664
2017-06-30 06:00:00,None,289.44,5219
2017-06-30 07:00:00,None,289.35,5934
2017-06-30 08:00:00,None,290.15,4940
2017-06-30 09:00:00,None,292.08,4618
2017-06-30 10:00:00,None,292.84,4638
2017-06-30 11:00:00,None,294.52,4725
2017-06-30 12:00:00,None,295.77,5229
2017-06-30 13:00:00,None,296.95,5263
2017-06-30 14:00:00,None,297.55,5392
2017-06-30 15:00:00,None,297.49,5602
2017-06-30 16:00:00,None,296.54,5718
2017-06-30 17:00:00,None,294.85,4756
2017-06-30 18:00:00,None,294.81,3988
2017-06-30 19:00:00,None,295.61,3551
2017-06-30 20:00:00,None,295.35,3138
2017-06-30 21:00:00,None,294.15,3129
2017-06-30 22:00:00,None,292.4,3318
2017-06-30 23:00:00,None,291.77,2097
2017-07-01 00:00:00,None,291.35,1320
2017-07-01 01:00:00,None,291.29,958
2017-07-01 02:00:00,None,290.75,770
2017-07-01 03:00:00,None,290.42,465
2017-07-01 04:00:00,None,290.29,499
2017-07-01 05:00:00,None,289.95,1026
2017-07-01 06:00:00,None,289.02,1769
2017-07-01 07:00:00,None,289.35,2126
2017-07-01 08:00:00,None,290.22,2649
2017-07-01 09:00:00,None,291.15,3257
2017-07-01 10:00:00,None,292.33,3768
2017-07-01 11:00:00,None,293.59,4037
2017-07-01 12:00:00,None,294.35,4091
2017-07-01 13:00:00,None,294.58,4217
2017-07-01 14:00:00,None,294.65,4042
2017-07-01 15:00:00,None,295.15,4123
2017-07-01 16:00:00,None,296.08,3783
2017-07-01 17:00:00,None,296.42,3790
2017-07-01 18:00:00,None,296.28,3761
2017-07-01 19:00:00,None,295.95,3146
2017-07-01 20:00:00,None,295.78,2950
2017-07-01 21:00:00,None,294.89,2876
2017-07-01 22:00:00,None,293.96,3677
2017-07-01 23:00:00,None,293.88,2845
2017-07-02 00:00:00,None,293.41,1536
2017-07-02 01:00:00,None,292.95,1071
2017-07-02 02:00:00,None,292.48,770
2017-07-02 03:00:00,None,292.02,465
2017-07-02 04:00:00,None,291.55,499
2017-07-02 05:00:00,None,291.724,927
2017-07-02 06:00:00,None,291.898,1355
2017-07-02 07:00:00,None,292.072,1782
2017-07-02 08:00:00,None,292.24600000000004,2210
2017-07-02 09:00:00,None,292.42,2638
2017-07-02 10:00:00,None,293.88,3266
2017-07-02 11:00:00,None,294.88,3566
2017-07-02 12:00:00,None,295.65,3816
2017-07-02 13:00:00,None,296.42,3908
2017-07-02 14:00:00,None,297.09,3842
2017-07-02 15:00:00,None,297.65,3765
2017-07-02 16:00:00,None,298.36,3654
2017-07-02 17:00:00,None,298.69,3545
2017-07-02 18:00:00,None,299.09,3347
2017-07-02 19:00:00,None,298.68,3117
2017-07-02 20:00:00,None,297.96,2958
2017-07-02 21:00:00,None,295.82,2854
2017-07-02 22:00:00,None,293.47,2523
2017-07-02 23:00:00,None,291.41,1596
2017-07-03 00:00:00,None,289.62,956
2017-07-03 01:00:00,None,288.62,619
2017-07-03 02:00:00,None,287.82,488
2017-07-03 03:00:00,None,287.49,428
2017-07-03 04:00:00,None,286.95,935
2017-07-03 05:00:00,None,286.89,1788
2017-07-03 06:00:00,None,286.49,3353
2017-07-03 07:00:00,None,287.28,4011
2017-07-03 08:00:00,None,290.41,3356
2017-07-03 09:00:00,None,293.28,3423
2017-07-03 10:00:00,None,295.41,3467
2017-07-03 11:00:00,None,296.82,3897
2017-07-03 12:00:00,None,297.84,4222
2017-07-03 13:00:00,None,298.29,4364
2017-07-03 14:00:00,None,299.08,4569
2017-07-03 15:00:00,None,299.82,4942
2017-07-03 16:00:00,None,300.15,4791
2017-07-03 17:00:00,None,300.35,4290
2017-07-03 18:00:00,None,300.28,3567
2017-07-03 19:00:00,None,299.94,3146
2017-07-03 20:00:00,None,298.89,2690
2017-07-03 21:00:00,None,297.35,2437
2017-07-03 22:00:00,None,295.16,2106
2017-07-03 23:00:00,None,294.56,1606
2017-07-04 00:00:00,Independence Day,293.41,1225
2017-07-04 01:00:00,Independence Day,292.89,746
2017-07-04 02:00:00,Independence Day,292.42,592
2017-07-04 03:00:00,Independence Day,291.84,440
2017-07-04 04:00:00,Independence Day,291.28,443
2017-07-04 05:00:00,Independence Day,291.35,775
2017-07-04 06:00:00,Independence Day,291.55,1125
2017-07-04 07:00:00,Independence Day,292.22,1091
2017-07-04 08:00:00,Independence Day,293.42,1333
2017-07-04 09:00:00,Independence Day,295.01,1939
2017-07-04 10:00:00,Independence Day,296.28,2385
2017-07-04 11:00:00,Independence Day,298.01,2921
2017-07-04 12:00:00,Independence Day,299.68,3101
2017-07-04 13:00:00,Independence Day,300.48,3108
2017-07-04 14:00:00,Independence Day,300.96,3408
2017-07-04 15:00:00,Independence Day,301.81,3379
2017-07-04 16:00:00,Independence Day,302.09,3350
2017-07-04 17:00:00,Independence Day,302.52,3398
2017-07-04 18:00:00,Independence Day,302.75,2943
2017-07-04 19:00:00,Independence Day,302.15,2828
2017-07-04 20:00:00,Independence Day,301.02,2906
2017-07-04 21:00:00,Independence Day,299.95,2696
2017-07-04 22:00:00,Independence Day,299.02,2837
2017-07-04 23:00:00,Independence Day,298.09,2236
2017-07-05 00:00:00,None,297.15,1237
2017-07-05 01:00:00,None,296.15,698
2017-07-05 02:00:00,None,295.97,428
2017-07-05 03:00:00,None,295.22,431
2017-07-05 04:00:00,None,294.95,818
2017-07-05 05:00:00,None,294.82,2693
2017-07-05 06:00:00,None,294.59,5041
2017-07-05 07:00:00,None,295.09,5832
2017-07-05 08:00:00,None,295.65,5038
2017-07-05 09:00:00,None,296.48,4425
2017-07-05 10:00:00,None,296.84,4035
2017-07-05 11:00:00,None,297.22,4245
2017-07-05 12:00:00,None,299.01,4581
2017-07-05 13:00:00,None,300.4,4723
2017-07-05 14:00:00,None,301.55,4877
2017-07-05 15:00:00,None,303.03,5220
2017-07-05 16:00:00,None,304.34,6052
2017-07-05 17:00:00,None,304.62,5706
2017-07-05 18:00:00,None,305.02,4202
2017-07-05 19:00:00,None,304.53,3206
2017-07-05 20:00:00,None,303.84,2713
2017-07-05 21:00:00,None,301.97,2505
2017-07-05 22:00:00,None,299.62,1930
2017-07-05 23:00:00,None,298.88,1335
2017-07-06 00:00:00,None,298.42,694
2017-07-06 01:00:00,None,297.48,417
2017-07-06 02:00:00,None,297.28,315
2017-07-06 03:00:00,None,297.08,305
2017-07-06 04:00:00,None,296.15,796
2017-07-06 05:00:00,None,296.41,2741
2017-07-06 06:00:00,None,296.28,5409
2017-07-06 07:00:00,None,296.15,6182
2017-07-06 08:00:00,None,295.55,5356
2017-07-06 09:00:00,None,295.68,4707
2017-07-06 10:00:00,None,296.34,4153
2017-07-06 11:00:00,None,298.33,4492
2017-07-06 12:00:00,None,300.14,4681
2017-07-06 13:00:00,None,302.01,4705
2017-07-06 14:00:00,None,303.82,4996
2017-07-06 15:00:00,None,304.84,5364
2017-07-06 16:00:00,None,305.62,6139
2017-07-06 17:00:00,None,305.95,5833
2017-07-06 18:00:00,None,305.21,4398
2017-07-06 19:00:00,None,304.49,3434
2017-07-06 20:00:00,None,303.89,2996
2017-07-06 21:00:00,None,301.78,3839
2017-07-06 22:00:00,None,300.62,2328
2017-07-06 23:00:00,None,299.49,1482
2017-07-07 00:00:00,None,297.9,826
2017-07-07 01:00:00,None,296.16,452
2017-07-07 02:00:00,None,294.63,364
2017-07-07 03:00:00,None,293.56,349
2017-07-07 04:00:00,None,292.53,874
2017-07-07 05:00:00,None,291.9,2727
2017-07-07 06:00:00,None,291.22,5097
2017-07-07 07:00:00,None,291.59,5721
2017-07-07 08:00:00,None,293.08,5251
2017-07-07 09:00:00,None,294.84,4550
2017-07-07 10:00:00,None,296.22,4254
2017-07-07 11:00:00,None,297.35,4784
2017-07-07 12:00:00,None,298.75,5012
2017-07-07 13:00:00,None,299.68,5032
2017-07-07 14:00:00,None,299.79,5300
2017-07-07 15:00:00,None,300.16,5623
2017-07-07 16:00:00,None,299.08,5625
2017-07-07 17:00:00,None,298.59,5750
2017-07-07 18:00:00,None,298.62,4681
2017-07-07 19:00:00,None,297.76,3647
2017-07-07 20:00:00,None,296.65,3136
2017-07-07 21:00:00,None,294.97,3058
2017-07-07 22:00:00,None,293.1,2784
2017-07-07 23:00:00,None,291.35,2461
2017-07-08 00:00:00,None,290.53,1403
2017-07-08 01:00:00,None,289.16,829
2017-07-08 02:00:00,None,287.82,626
2017-07-08 03:00:00,None,287.22,389
2017-07-08 04:00:00,None,286.62,433
2017-07-08 05:00:00,None,286.42,841
2017-07-08 06:00:00,None,286.72,1374
2017-07-08 07:00:00,None,287.4,1836
2017-07-08 08:00:00,None,290.09,2547
2017-07-08 09:00:00,None,292.61,3285
2017-07-08 10:00:00,None,295.39,3699
2017-07-08 11:00:00,None,296.41,4213
2017-07-08 12:00:00,None,297.52,4442
2017-07-08 13:00:00,None,298.48,4126
2017-07-08 14:00:00,None,299.15,4476
2017-07-08 15:00:00,None,299.71,4238
2017-07-08 16:00:00,None,299.93,4232
2017-07-08 17:00:00,None,300.69,4088
2017-07-08 18:00:00,None,300.82,3872
2017-07-08 19:00:00,None,300.42,3353
2017-07-08 20:00:00,None,299.28,3164
2017-07-08 21:00:00,None,297.89,3097
2017-07-08 22:00:00,None,295.1,2863
2017-07-08 23:00:00,None,293.09,2183
2017-07-09 00:00:00,None,292.48,1532
2017-07-09 01:00:00,None,291.35,886
2017-07-09 02:00:00,None,290.75,722
2017-07-09 03:00:00,None,290.4,370
2017-07-09 04:00:00,None,289.84,363
2017-07-09 05:00:00,None,289.9,640
2017-07-09 06:00:00,None,290.15,913
2017-07-09 07:00:00,None,290.78,1171
2017-07-09 08:00:00,None,292.22,2043
2017-07-09 09:00:00,None,293.09,2861
2017-07-09 10:00:00,None,293.43,3325
2017-07-09 11:00:00,None,293.89,3922
2017-07-09 12:00:00,None,295.55,4182
2017-07-09 13:00:00,None,296.59,4309
2017-07-09 14:00:00,None,298.29,4330
2017-07-09 15:00:00,None,299.15,4514
2017-07-09 16:00:00,None,300.08,4348
2017-07-09 17:00:00,None,300.55,4107
2017-07-09 18:00:00,None,300.22,3870
2017-07-09 19:00:00,None,299.96,3257
2017-07-09 20:00:00,None,299.69,3032
2017-07-09 21:00:00,None,298.09,2623
2017-07-09 22:00:00,None,296.09,1722
2017-07-09 23:00:00,None,294.68,1172
2017-07-10 00:00:00,None,294.42,649
2017-07-10 01:00:00,None,293.82,397
2017-07-10 02:00:00,None,293.48,257
2017-07-10 03:00:00,None,292.95,342
2017-07-10 04:00:00,None,292.68,873
2017-07-10 05:00:00,None,292.35,2862
2017-07-10 06:00:00,None,292.28,5677
2017-07-10 07:00:00,None,292.28,6597
2017-07-10 08:00:00,None,292.72,5827
2017-07-10 09:00:00,None,294.15,4634
2017-07-10 10:00:00,None,295.21,4479
2017-07-10 11:00:00,None,296.27,4324
2017-07-10 12:00:00,None,297.83,4751
2017-07-10 13:00:00,None,299.29,4752
2017-07-10 14:00:00,None,299.9,5183
2017-07-10 15:00:00,None,300.625,5645
2017-07-10 16:00:00,None,301.35,6107
2017-07-10 17:00:00,None,301.75,5991
2017-07-10 18:00:00,None,301.75,4167
2017-07-10 19:00:00,None,301.49,3220
2017-07-10 20:00:00,None,299.97,2853
2017-07-10 21:00:00,None,298.16,2804
2017-07-10 22:00:00,None,296.56,2038
2017-07-10 23:00:00,None,294.22,1183
2017-07-11 00:00:00,None,293.43,674
2017-07-11 01:00:00,None,292.1,392
2017-07-11 02:00:00,None,291.09,299
2017-07-11 03:00:00,None,290.16,328
2017-07-11 04:00:00,None,289.43,877
2017-07-11 05:00:00,None,289.16,3021
2017-07-11 06:00:00,None,288.62,5814
2017-07-11 07:00:00,None,288.82,6409
2017-07-11 08:00:00,None,292.15,5788
2017-07-11 09:00:00,None,295.55,4805
2017-07-11 10:00:00,None,297.75,4461
2017-07-11 11:00:00,None,299.51,4552
2017-07-11 12:00:00,None,300.43,5096
2017-07-11 13:00:00,None,300.28,5023
2017-07-11 14:00:00,None,300.88,5049
2017-07-11 15:00:00,None,301.08,5444
2017-07-11 16:00:00,None,301.44,6319
2017-07-11 17:00:00,None,301.34,6021
2017-07-11 18:00:00,None,302.35,4365
2017-07-11 19:00:00,None,302.08,3367
2017-07-11 20:00:00,None,301.29,3139
2017-07-11 21:00:00,None,299.76,3115
2017-07-11 22:00:00,None,298.42,2354
2017-07-11 23:00:00,None,297.35,1246
2017-07-12 00:00:00,None,297.29,704
2017-07-12 01:00:00,None,297.15,453
2017-07-12 02:00:00,None,297.21,281
2017-07-12 03:00:00,None,295.89,358
2017-07-12 04:00:00,None,293.89,848
2017-07-12 05:00:00,None,293.65,2960
2017-07-12 06:00:00,None,292.62,5631
2017-07-12 07:00:00,None,292.82,6337
2017-07-12 08:00:00,None,294.82,6098
2017-07-12 09:00:00,None,296.62,5228
2017-07-12 10:00:00,None,298.79,4451
2017-07-12 11:00:00,None,300.44,4669
2017-07-12 12:00:00,None,301.15,4983
2017-07-12 13:00:00,None,302.07,4990
2017-07-12 14:00:00,None,302.3,5356
2017-07-12 15:00:00,None,302.37,5744
2017-07-12 16:00:00,None,302.3,6673
2017-07-12 17:00:00,None,301.42,6010
2017-07-12 18:00:00,None,300.1,4473
2017-07-12 19:00:00,None,299.03,3410
2017-07-12 20:00:00,None,296.35,3319
2017-07-12 21:00:00,None,295.94,2851
2017-07-12 22:00:00,None,294.94,2217
2017-07-12 23:00:00,None,294.36,1292
2017-07-13 00:00:00,None,293.44,669
2017-07-13 01:00:00,None,292.78,434
2017-07-13 02:00:00,None,291.58,330
2017-07-13 03:00:00,None,290.8,348
2017-07-13 04:00:00,None,290.01,869
2017-07-13 05:00:00,None,288.73,2836
2017-07-13 06:00:00,None,287.72,5799
2017-07-13 07:00:00,None,287.15,6576
2017-07-13 08:00:00,None,286.92,6026
2017-07-13 09:00:00,None,287.23,4959
2017-07-13 10:00:00,None,288.07,4498
2017-07-13 11:00:00,None,289.79,4820
2017-07-13 12:00:00,None,290.72,4983
2017-07-13 13:00:00,None,291.44,4984
2017-07-13 14:00:00,None,292.02,5293
2017-07-13 15:00:00,None,291.96,5799
2017-07-13 16:00:00,None,292.08,6458
2017-07-13 17:00:00,None,291.68,5996
2017-07-13 18:00:00,None,291.4,4580
2017-07-13 19:00:00,None,291.35,3724
2017-07-13 20:00:00,None,291.02,3127
2017-07-13 21:00:00,None,290.42,3123
2017-07-13 22:00:00,None,289.81,2894
2017-07-13 23:00:00,None,289.42,1524
2017-07-14 00:00:00,None,289.35,968
2017-07-14 01:00:00,None,289.22,628
2017-07-14 02:00:00,None,289.02,471
2017-07-14 03:00:00,None,289.08,504
2017-07-14 04:00:00,None,288.65,938
2017-07-14 05:00:00,None,288.02,3044
2017-07-14 06:00:00,None,287.68,5607
2017-07-14 07:00:00,None,287.61,6221
2017-07-14 08:00:00,None,289.08,5772
2017-07-14 09:00:00,None,290.0,4866
2017-07-14 10:00:00,None,291.15,4526
2017-07-14 11:00:00,None,291.65,4980
2017-07-14 12:00:00,None,292.65,5265
2017-07-14 13:00:00,None,293.22,5074
2017-07-14 14:00:00,None,294.52,5282
2017-07-14 15:00:00,None,295.08,5632
2017-07-14 16:00:00,None,295.77,5849
2017-07-14 17:00:00,None,296.68,5119
2017-07-14 18:00:00,None,296.46,4314
2017-07-14 19:00:00,None,296.46,3872
2017-07-14 20:00:00,None,295.96,3370
2017-07-14 21:00:00,None,294.35,3356
2017-07-14 22:00:00,None,292.28,3834
2017-07-14 23:00:00,None,290.55,3401
2017-07-15 00:00:00,None,289.55,1643
2017-07-15 01:00:00,None,288.82,901
2017-07-15 02:00:00,None,288.61,673
2017-07-15 03:00:00,None,289.29,462
2017-07-15 04:00:00,None,289.52,427
2017-07-15 05:00:00,None,289.52,796
2017-07-15 06:00:00,None,289.95,1431
2017-07-15 07:00:00,None,290.48,1991
2017-07-15 08:00:00,None,292.29,2980
2017-07-15 09:00:00,None,294.55,3629
2017-07-15 10:00:00,None,297.21,3869
2017-07-15 11:00:00,None,299.74,4310
2017-07-15 12:00:00,None,301.41,4484
2017-07-15 13:00:00,None,302.88,4199
2017-07-15 14:00:00,None,304.28,4216
2017-07-15 15:00:00,None,305.08,4133
2017-07-15 16:00:00,None,305.55,4187
2017-07-15 17:00:00,None,305.49,4049
2017-07-15 18:00:00,None,304.76,4065
2017-07-15 19:00:00,None,303.89,3434
2017-07-15 20:00:00,None,302.42,3057
2017-07-15 21:00:00,None,299.79,3224
2017-07-15 22:00:00,None,297.97,3183
2017-07-15 23:00:00,None,296.83,2239
2017-07-16 00:00:00,None,295.22,1674
2017-07-16 01:00:00,None,294.49,1114
2017-07-16 02:00:00,None,293.59,792
2017-07-16 03:00:00,None,293.22,486
2017-07-16 04:00:00,None,292.22,497
2017-07-16 05:00:00,None,291.82,586
2017-07-16 06:00:00,None,291.29,985
2017-07-16 07:00:00,None,291.42,1373
2017-07-16 08:00:00,None,292.69,2021
2017-07-16 09:00:00,None,294.09,2809
2017-07-16 10:00:00,None,295.62,3470
2017-07-16 11:00:00,None,296.78,4131
2017-07-16 12:00:00,None,297.82,4321
2017-07-16 13:00:00,None,299.02,4425
2017-07-16 14:00:00,None,299.75,4369
2017-07-16 15:00:00,None,300.28,4340
2017-07-16 16:00:00,None,300.89,4256
2017-07-16 17:00:00,None,300.95,4069
2017-07-16 18:00:00,None,301.15,3799
2017-07-16 19:00:00,None,300.62,3658
2017-07-16 20:00:00,None,299.49,4258
2017-07-16 21:00:00,None,297.56,2985
2017-07-16 22:00:00,None,295.72,2334
2017-07-16 23:00:00,None,294.95,1386
2017-07-17 00:00:00,None,294.02,816
2017-07-17 01:00:00,None,293.15,481
2017-07-17 02:00:00,None,292.69,340
2017-07-17 03:00:00,None,292.09,337
2017-07-17 04:00:00,None,291.89,842
2017-07-17 05:00:00,None,291.55,2812
2017-07-17 06:00:00,None,291.48,5572
2017-07-17 07:00:00,None,292.09,6391
2017-07-17 08:00:00,None,294.15,5771
2017-07-17 09:00:00,None,296.02,4615
2017-07-17 10:00:00,None,297.72,4154
2017-07-17 11:00:00,None,299.48,4485
2017-07-17 12:00:00,None,301.21,4601
2017-07-17 13:00:00,None,302.51,4914
2017-07-17 14:00:00,None,303.84,5009
2017-07-17 15:00:00,None,304.85,5442
2017-07-17 16:00:00,None,305.23,6289
2017-07-17 17:00:00,None,305.09,6002
2017-07-17 18:00:00,None,305.01,4401
2017-07-17 19:00:00,None,304.08,3282
2017-07-17 20:00:00,None,302.79,2807
2017-07-17 21:00:00,None,300.22,2578
2017-07-17 22:00:00,None,296.86,1709
2017-07-17 23:00:00,None,294.23,1016
2017-07-18 00:00:00,None,293.84,622
2017-07-18 01:00:00,None,293.69,357
2017-07-18 02:00:00,None,293.84,269
2017-07-18 03:00:00,None,294.29,344
2017-07-18 04:00:00,None,294.62,845
2017-07-18 05:00:00,None,294.58,2903
2017-07-18 06:00:00,None,294.79,5773
2017-07-18 07:00:00,None,295.22,6702
2017-07-18 08:00:00,None,296.62,6128
2017-07-18 09:00:00,None,296.86,4737
2017-07-18 10:00:00,None,297.01,4296
2017-07-18 11:00:00,None,297.75,4482
2017-07-18 12:00:00,None,298.28,4842
2017-07-18 13:00:00,None,298.68,4873
2017-07-18 14:00:00,None,298.35,5137
2017-07-18 15:00:00,None,297.43,5626
2017-07-18 16:00:00,None,298.51,6590
2017-07-18 17:00:00,None,298.75,6315
2017-07-18 18:00:00,None,298.88,4548
2017-07-18 19:00:00,None,298.75,3360
2017-07-18 20:00:00,None,297.86,3014
2017-07-18 21:00:00,None,295.95,2762
2017-07-18 22:00:00,None,294.28,1995
